transcript	status	logFC_cat	logFC	avetpm	length	eff_length	tpm1	tpm2	isopct1	isopct2	gene	avetpm_cat
ENST00000502770	1	[ 3.38,32.14)	4.08289387461667	0.76887284347236	1041	895.552	0.0856862	1.45205948694472	0.00962009525720059	0.00962009525720059	ENSG00000157881	[   0.617,   2.459)
ENST00000505228	0	[ 0.00, 1.51)	0	0	1913	1767.55	0	0	0	0	ENSG00000157881	[   0.000,   0.192)
ENST00000514922	1	[ 3.38,32.14)	4.08289387461667	1.88728114534391	568	422.639	0.210326	3.56423629068782	0.0236135591853294	0.0236135591853294	ENSG00000157881	[   0.617,   2.459)
ENST00000515423	1	[ 3.38,32.14)	4.08289387461667	3.33826211320117	430	285.088	0.372029	6.30449522640235	0.0417681542470209	0.0417681542470209	ENSG00000157881	[   2.459,3242.300]
ENST00000288774	1	[ 1.51, 2.40)	1.80926968802269	7.63726974877598	2038	1892.55	11.8837	3.39083949755196	0.673639880850481	0.673639880850481	ENSG00000157911	[   2.459,3242.300]
ENST00000447513	1	[ 1.51, 2.40)	1.80926968802269	2.94467754134668	1997	1851.55	4.58196	1.30739508269337	0.259733162942658	0.259733162942658	ENSG00000157911	[   2.459,3242.300]
ENST00000502666	1	[ 1.51, 2.40)	1.80926968802269	0.108554923557057	653	507.552	0.168913	0.0481968471141138	0.00957500889403951	0.00957500889403951	ENSG00000157911	[   0.000,   0.192)
ENST00000504111	1	[ 1.51, 2.40)	1.80926968802269	0.124077275706824	549	403.68	0.193066	0.0550885514136478	0.0109441467923525	0.0109441467923525	ENSG00000157911	[   0.000,   0.192)
ENST00000507596	0	[ 0.00, 1.51)	0	0	1941	1795.55	0	0	0	0	ENSG00000157911	[   0.000,   0.192)
ENST00000508384	1	[ 1.51, 2.40)	1.80926968802269	0.322782406186771	611	465.552	0.502254	0.143310812373542	0.0284707897975107	0.0284707897975107	ENSG00000157911	[   0.192,   0.617)
ENST00000510434	1	[ 1.51, 2.40)	1.80926968802269	0.116199455450465	907	761.552	0.180808	0.0515909109009294	0.0102492893271299	0.0102492893271299	ENSG00000157911	[   0.000,   0.192)
ENST00000514502	0	[ 0.00, 1.51)	0	0	548	402.68	0	0	0	0	ENSG00000157911	[   0.000,   0.192)
ENST00000515760	1	[ 1.51, 2.40)	1.80926968802269	0.0837569489762218	603	457.552	0.130327	0.0371868979524436	0.00738772139582795	0.00738772139582795	ENSG00000157911	[   0.000,   0.192)
ENST00000306256	1	[ 2.40, 3.38)	2.68877474807935	43.9555856319996	1351	1205.55	76.1073	11.8038712639992	0.72726838023903	0.72726838023903	ENSG00000157916	[   2.459,3242.300]
ENST00000378512	1	[ 2.40, 3.38)	2.68877474807935	0.984037088577752	1404	1258.55	1.70382	0.264254177155503	0.0162814133679537	0.0162814133679537	ENSG00000157916	[   0.617,   2.459)
ENST00000378513	0	[ 0.00, 1.51)	0	0	1242	1096.55	0	0	0	0	ENSG00000157916	[   0.000,   0.192)
ENST00000378518	1	[ 2.40, 3.38)	2.68877474807935	3.11543594103869	522	376.719	5.39425	0.836621882077376	0.0515465331197453	0.0515465331197453	ENSG00000157916	[   2.459,3242.300]
ENST00000443438	1	[ 2.40, 3.38)	2.68877474807935	9.66335255775632	540	394.68	16.7317	2.59500511551263	0.159885271946914	0.159885271946914	ENSG00000157916	[   2.459,3242.300]
ENST00000462129	1	[ 2.40, 3.38)	2.68877474807935	1.16480370028201	585	439.596	2.01681	0.312797400564021	0.0192722924338385	0.0192722924338385	ENSG00000157916	[   0.617,   2.459)
ENST00000488353	1	[ 2.40, 3.38)	2.68877474807935	1.17448917291143	2469	2323.55	2.03358	0.31539834582285	0.0194325436940541	0.0194325436940541	ENSG00000157916	[   0.617,   2.459)
ENST00000493207	1	[ 2.40, 3.38)	2.68877474807935	0.381587407434228	686	540.552	0.660703	0.102471814868456	0.00631356519846412	0.00631356519846412	ENSG00000157916	[   0.192,   0.617)
ENST00000378536	0	[ 0.00, 1.51)	0	14.4434	5613	5467.55	14.4434	14.4434	0.924196013967176	0.924196013967176	ENSG00000157933	[   2.459,3242.300]
ENST00000478223	0	[ 0.00, 1.51)	0	0.16318	294	153.981	0.16318	0.16318	0.0104414684602769	0.0104414684602769	ENSG00000157933	[   0.000,   0.192)
ENST00000507179	0	[ 0.00, 1.51)	0	1.02149	539	393.68	1.02149	1.02149	0.0653625175725473	0.0653625175725473	ENSG00000157933	[   0.617,   2.459)
ENST00000508416	0	[ 0.00, 1.51)	0	0	252	116.066	0	0	0	0	ENSG00000157933	[   0.000,   0.192)
ENST00000374338	1	[ 3.38,32.14)	3.5344500189262	80.4071466646046	2940	2794.55	12.7761	148.038193329209	0.902537327919847	0.902537327919847	ENSG00000157978	[   2.459,3242.300]
ENST00000462394	1	[ 3.38,32.14)	3.5344500189262	3.47960839978658	369	225.181	0.552884	6.40633279957315	0.039057180830585	0.039057180830585	ENSG00000157978	[   2.459,3242.300]
ENST00000470950	0	[ 0.00, 1.51)	0	0	995	849.552	0	0	0	0	ENSG00000157978	[   0.000,   0.192)
ENST00000474283	1	[ 3.38,32.14)	3.5344500189262	2.22805225924578	913	767.552	0.354021	4.10208351849156	0.025008975146368	0.025008975146368	ENSG00000157978	[   0.617,   2.459)
ENST00000484476	1	[ 3.38,32.14)	3.5344500189262	1.02534672823455	657	511.552	0.16292	1.88777345646909	0.0115090975700489	0.0115090975700489	ENSG00000157978	[   0.617,   2.459)
ENST00000485476	0	[ 0.00, 1.51)	0	0	238	103.987	0	0	0	0	ENSG00000157978	[   0.000,   0.192)
ENST00000488127	1	[ 3.38,32.14)	3.5344500189262	1.94995244812849	4670	4524.55	0.309833	3.59007189625699	0.021887418533151	0.021887418533151	ENSG00000157978	[   0.617,   2.459)
ENST00000374282	0	[ 0.00, 1.51)	0	13.7226	3581	3435.55	13.7226	13.7226	0.828344689324563	0.828344689324563	ENSG00000158006	[   2.459,3242.300]
ENST00000374284	0	[ 0.00, 1.51)	0	1.00666	2523	2377.55	1.00666	1.00666	0.0607655593659704	0.0607655593659704	ENSG00000158006	[   0.617,   2.459)
ENST00000439092	0	[ 0.00, 1.51)	0	0	778	632.552	0	0	0	0	ENSG00000158006	[   0.000,   0.192)
ENST00000441420	0	[ 0.00, 1.51)	0	0.279257	748	602.552	0.279257	0.279257	0.0168569405875497	0.0168569405875497	ENSG00000158006	[   0.192,   0.617)
ENST00000464540	0	[ 0.00, 1.51)	0	0	417	272.171	0	0	0	0	ENSG00000158006	[   0.000,   0.192)
ENST00000476611	0	[ 0.00, 1.51)	0	1.20638	238	103.987	1.20638	1.20638	0.0728213652155836	0.0728213652155836	ENSG00000158006	[   0.617,   2.459)
ENST00000493892	0	[ 0.00, 1.51)	0	0.351395	494	348.754	0.351395	0.351395	0.021211445506333	0.021211445506333	ENSG00000158006	[   0.192,   0.617)
ENST00000374280	0	[ 0.00, 1.51)	0	0.0888745	4015	3869.55	0.0888745	0.0888745	0.295667248634018	0.295667248634018	ENSG00000158008	[   0.000,   0.192)
ENST00000470037	0	[ 0.00, 1.51)	0	0.0726833	686	540.552	0.0726833	0.0726833	0.241802444262875	0.241802444262875	ENSG00000158008	[   0.000,   0.192)
ENST00000481377	0	[ 0.00, 1.51)	0	0.0884095	604	458.552	0.0884095	0.0884095	0.294120288925498	0.294120288925498	ENSG00000158008	[   0.000,   0.192)
ENST00000484339	0	[ 0.00, 1.51)	0	0.0506223	875	729.552	0.0506223	0.0506223	0.168410018177608	0.168410018177608	ENSG00000158008	[   0.000,   0.192)
ENST00000374276	0	[ 0.00, 1.51)	0	0.0982531	2494	2348.55	0.0982531	0.0982531	0.172984464460517	0.415757670645684	ENSG00000158014	[   0.000,   0.192)
ENST00000374278	1	[ 1.51, 2.40)	1.89459061260215	0.2878505	3097	2951.55	0.453683	0.122018	0.798754551152489	0.516318767111115	ENSG00000158014	[   0.192,   0.617)
ENST00000498060	0	[ 0.00, 1.51)	0	0.0160519	715	569.552	0.0160519	0.0160519	0.0282609843869941	0.067923562243201	ENSG00000158014	[   0.000,   0.192)
ENST00000374272	1	[ 0.00, 1.51)	0.0426585048501747	0.86099225	1770	1624.55	0.848264	0.8737205	0.970864252355301	1	ENSG00000158022	[   0.617,   2.459)
ENST00000483052	1	  Inf	Inf	0.01272825	1365	1219.55	0.0254565	0	0.0291357476446987	0	ENSG00000158022	[   0.000,   0.192)
ENST00000236255	1	[ 2.40, 3.38)	2.60405067584192	0.109750119883649	1870	1724.55	0.188497	0.0310032397672977	0.109177870082395	0.109177870082395	ENSG00000158055	[   0.000,   0.192)
ENST00000342072	1	[ 2.40, 3.38)	2.60405067584192	0.000899260798098096	2799	2653.55	0.00154449	0.000254031596196192	0.000894571948431848	0.000894571948431848	ENSG00000158055	[   0.000,   0.192)
ENST00000350501	1	[ 2.40, 3.38)	2.60405067584192	0.0350635962091974	2119	1973.55	0.0602221	0.00990509241839486	0.034880770568704	0.034880770568704	ENSG00000158055	[   0.000,   0.192)
ENST00000356046	0	[ 0.00, 1.51)	0	0	2804	2658.55	0	0	0	0	ENSG00000158055	[   0.000,   0.192)
ENST00000361548	1	[ 2.40, 3.38)	2.60405067584192	0.602855067341808	2869	2723.55	1.03541	0.170300134683617	0.599711711390698	0.599711711390698	ENSG00000158055	[   0.192,   0.617)
ENST00000461318	1	[ 2.40, 3.38)	2.60405067584192	0.0515544400713733	577	431.596	0.0885453	0.0145635801427466	0.0512856292662837	0.0512856292662837	ENSG00000158055	[   0.000,   0.192)
ENST00000524724	0	[ 0.00, 1.51)	0	0	494	348.754	0	0	0	0	ENSG00000158055	[   0.000,   0.192)
ENST00000528064	1	[ 2.40, 3.38)	2.60405067584192	0.205118960695874	1683	1537.55	0.352294	0.0579439213917482	0.204049446743488	0.204049446743488	ENSG00000158055	[   0.192,   0.617)
ENST00000528181	0	[ 0.00, 1.51)	0	0	485	339.754	0	0	0	0	ENSG00000158055	[   0.000,   0.192)
ENST00000530984	0	[ 0.00, 1.51)	0	0	561	415.639	0	0	0	0	ENSG00000158055	[   0.000,   0.192)
ENST00000314675	0	[ 0.00, 1.51)	0	0.451272	2254	2108.55	0.451272	0.451272	0.0426692728087347	0.0426692728087347	ENSG00000158062	[   0.192,   0.617)
ENST00000357089	0	[ 0.00, 1.51)	0	0.210746	1555	1409.55	0.210746	0.210746	0.01992673723907	0.01992673723907	ENSG00000158062	[   0.192,   0.617)
ENST00000374215	0	[ 0.00, 1.51)	0	0.233729	938	792.552	0.233729	0.233729	0.0220998565484071	0.0220998565484071	ENSG00000158062	[   0.192,   0.617)
ENST00000374217	0	[ 0.00, 1.51)	0	0	1846	1700.55	0	0	0	0	ENSG00000158062	[   0.000,   0.192)
ENST00000374221	0	[ 0.00, 1.51)	0	0.218254	1792	1646.55	0.218254	0.218254	0.0206366436818539	0.0206366436818539	ENSG00000158062	[   0.192,   0.617)
ENST00000374222	0	[ 0.00, 1.51)	0	0.0785745	2043	1897.55	0.0785745	0.0785745	0.00742948105867398	0.00742948105867398	ENSG00000158062	[   0.000,   0.192)
ENST00000374223	0	[ 0.00, 1.51)	0	1.45711	1312	1166.55	1.45711	1.45711	0.137774610661276	0.137774610661276	ENSG00000158062	[   0.617,   2.459)
ENST00000421827	0	[ 0.00, 1.51)	0	0.216803	728	582.552	0.216803	0.216803	0.0204994467920724	0.0204994467920724	ENSG00000158062	[   0.192,   0.617)
ENST00000423664	0	[ 0.00, 1.51)	0	0.261892	793	647.552	0.261892	0.261892	0.0247627621355306	0.0247627621355306	ENSG00000158062	[   0.192,   0.617)
ENST00000436301	0	[ 0.00, 1.51)	0	0	1054	908.552	0	0	0	0	ENSG00000158062	[   0.000,   0.192)
ENST00000442942	0	[ 0.00, 1.51)	0	0	688	542.552	0	0	0	0	ENSG00000158062	[   0.000,   0.192)
ENST00000450041	0	[ 0.00, 1.51)	0	0.723698	649	503.552	0.723698	0.723698	0.0684280597802117	0.0684280597802117	ENSG00000158062	[   0.617,   2.459)
ENST00000452980	0	[ 0.00, 1.51)	0	0.281989	782	636.552	0.281989	0.281989	0.0266630005186723	0.0266630005186723	ENSG00000158062	[   0.192,   0.617)
ENST00000472155	0	[ 0.00, 1.51)	0	1.5799	2646	2500.55	1.5799	1.5799	0.149384814724867	0.149384814724867	ENSG00000158062	[   0.617,   2.459)
ENST00000475591	0	[ 0.00, 1.51)	0	2.94639	2542	2396.55	2.94639	2.94639	0.278591002124944	0.278591002124944	ENSG00000158062	[   2.459,3242.300]
ENST00000494942	0	[ 0.00, 1.51)	0	1.08125	2325	2179.55	1.08125	1.08125	0.10223579398776	0.10223579398776	ENSG00000158062	[   0.617,   2.459)
ENST00000496466	0	[ 0.00, 1.51)	0	0.391858	2339	2193.55	0.391858	0.391858	0.0370514809345255	0.0370514809345255	ENSG00000158062	[   0.192,   0.617)
ENST00000535108	0	[ 0.00, 1.51)	0	0.442576	934	788.552	0.442576	0.442576	0.0418470370034006	0.0418470370034006	ENSG00000158062	[   0.192,   0.617)
ENST00000344579	0	[ 0.00, 1.51)	0	0	2189	2043.55	0	0	0	0	ENSG00000158109	[   0.000,   0.192)
ENST00000378344	0	[ 0.00, 1.51)	0	41.208	2414	2268.55	41.208	41.208	1	1	ENSG00000158109	[   2.459,3242.300]
ENST00000373884	0	[ 0.00, 1.51)	0	3.26094	2692	2546.55	3.26094	3.26094	0.931201211697542	0.931201211697542	ENSG00000158156	[   2.459,3242.300]
ENST00000481387	0	[ 0.00, 1.51)	0	0.240924	316	174.38	0.240924	0.240924	0.0687987883024583	0.0687987883024583	ENSG00000158156	[   0.192,   0.617)
ENST00000373863	0	[ 0.00, 1.51)	0	0.4087	1729	1583.55	0.4087	0.4087	0.0582450948174421	0.0582450948174421	ENSG00000158161	[   0.192,   0.617)
ENST00000373864	0	[ 0.00, 1.51)	0	0.0514677	2459	2313.55	0.0514677	0.0514677	0.00733482032428594	0.00733482032428594	ENSG00000158161	[   0.000,   0.192)
ENST00000373871	0	[ 0.00, 1.51)	0	0.981269	6085	5939.55	0.981269	0.981269	0.13984366514905	0.13984366514905	ENSG00000158161	[   0.617,   2.459)
ENST00000436342	0	[ 0.00, 1.51)	0	3.82122	5990	5844.55	3.82122	3.82122	0.544573822408383	0.544573822408383	ENSG00000158161	[   2.459,3242.300]
ENST00000468665	0	[ 0.00, 1.51)	0	0.215125	697	551.552	0.215125	0.215125	0.0306581258199223	0.0306581258199223	ENSG00000158161	[   0.192,   0.617)
ENST00000471498	0	[ 0.00, 1.51)	0	0.476259	1806	1660.55	0.476259	0.476259	0.0678731358274044	0.0678731358274044	ENSG00000158161	[   0.192,   0.617)
ENST00000495923	0	[ 0.00, 1.51)	0	0	833	687.552	0	0	0	0	ENSG00000158161	[   0.000,   0.192)
ENST00000540618	0	[ 0.00, 1.51)	0	1.00213	1831	1685.55	1.00213	1.00213	0.142816630460982	0.142816630460982	ENSG00000158161	[   0.617,   2.459)
ENST00000545175	0	[ 0.00, 1.51)	0	0.0607292	1837	1691.55	0.0607292	0.0607292	0.00865470519253096	0.00865470519253096	ENSG00000158161	[   0.000,   0.192)
ENST00000430629	1	  Inf	Inf	19.4761	5666	5520.55	38.9522	0	0.902759623175347	0	ENSG00000158195	[   2.459,3242.300]
ENST00000536657	1	[ 2.40, 3.38)	3.36230070568405	23.67182	1083	937.552	4.19572	43.14792	0.0972403768246534	1	ENSG00000158195	[   2.459,3242.300]
ENST00000289166	0	[ 0.00, 1.51)	0	2.23119	2368	2222.55	2.23119	2.23119	1	1	ENSG00000158246	[   0.617,   2.459)
ENST00000377939	1	  Inf	Inf	0.4198485	3924	3778.55	0.839697	0	0.122387369403451	0	ENSG00000158286	[   0.192,   0.617)
ENST00000377948	1	  Inf	Inf	0.0387363	3796	3650.55	0.0774726	0	0.0112917727642778	0	ENSG00000158286	[   0.000,   0.192)
ENST00000463453	1	  Inf	Inf	0.108357267987343	266	128.383	0	0.216714535974687	0	0.0315865389175279	ENSG00000158286	[   0.000,   0.192)
ENST00000466994	1	[ 3.38,32.14)	3.4368387755702	0.293307458176681	1854	1708.55	0.537024	0.049590916353363	0.0782722275612735	0.00722796651505801	ENSG00000158286	[   0.192,   0.617)
ENST00000483336	1	[ 3.38,32.14)	6.30293752846204	0.926204237077392	473	327.787	1.82924	0.0231684741547831	0.266615066634236	0.00337684736862909	ENSG00000158286	[   0.617,   2.459)
ENST00000484435	1	[ 3.38,32.14)	5.45515470849701	0.416595551739304	551	405.68	0.814622	0.0185691034786073	0.118732642415273	0.00270648070307172	ENSG00000158286	[   0.192,   0.617)
ENST00000485539	1	[ 2.40, 3.38)	3.19017461045337	0.145903024442868	1413	1267.55	0.262992	0.028814048885736	0.0383315637118535	0.00419970018350388	ENSG00000158286	[   0.000,   0.192)
ENST00000492476	1	[ 3.38,32.14)	7.55705151374768	0.706039320150987	612	466.552	1.40462	0.00745864030197318	0.204725927104033	0.00108711042898219	ENSG00000158286	[   0.617,   2.459)
ENST00000496329	1	  Inf	Inf	0.0115382305247635	231	98.2743	0	0.023076461049527	0	0.00336343629070105	ENSG00000158286	[   0.000,   0.192)
ENST00000496676	1	[ 2.40, 3.38)	2.56767603307808	3.79444770990066	3020	2874.55	1.09531	6.49358541980132	0.159643430405603	0.946451919592526	ENSG00000158286	[   2.459,3242.300]
ENST00000377893	0	[ 0.00, 1.51)	0	9.9951	4082	3936.55	9.9951	9.9951	1	1	ENSG00000158292	[   2.459,3242.300]
ENST00000289248	1	[ 3.38,32.14)	17.0657645138279	1.62636892768235	2129	1983.55	2.37104e-05	3.2527141449647	1.55633125938335e-06	0.213505495548239	ENSG00000158315	[   0.617,   2.459)
ENST00000372985	1	  Inf	Inf	1.16261	1286	1140.55	2.32522	0	0.152625538622012	0	ENSG00000158315	[   0.617,   2.459)
ENST00000372990	1	[ 0.00, 1.51)	0.684309880361359	5.11238915588502	1837	1691.55	6.30263	3.92214831177003	0.413699477247423	0.257446606617575	ENSG00000158315	[   2.459,3242.300]
ENST00000538156	1	[ 3.38,32.14)	3.80820243355254	0.272768517327177	2118	1972.55	0.0363492	0.509187834654355	0.00238593175204034	0.0334226729186473	ENSG00000158315	[   0.192,   0.617)
ENST00000540558	1	[ 0.00, 1.51)	0.200599725669641	7.06066630950546	697	551.552	6.57058	7.55075261901091	0.431287496047265	0.495625224915539	ENSG00000158315	[   2.459,3242.300]
ENST00000368171	0	[ 0.00, 1.51)	0	5.22017	2253	2107.55	5.22017	5.22017	1	1	ENSG00000158473	[   2.459,3242.300]
ENST00000289429	0	[ 0.00, 1.51)	0	1.40314	2096	1950.55	1.40314	1.40314	1	1	ENSG00000158477	[   0.617,   2.459)
ENST00000368170	1	[ 0.00, 1.51)	0.782535875332191	9.43722406466194	1435	1289.55	11.9357	6.93874812932388	0.802328801746669	0.466429071794898	ENSG00000158481	[   2.459,3242.300]
ENST00000443761	1	[ 0.00, 1.51)	1.43257738490355	5.43909593533806	855	709.552	2.94062	7.93757187067612	0.197671198253331	0.533570928205102	ENSG00000158481	[   2.459,3242.300]
ENST00000368168	1	[ 3.38,32.14)	7.08023985871235	2.15483206672257	1395	1249.55	4.27805	0.0316141334451497	0.879349264483708	0.00649825621306019	ENSG00000158485	[   0.617,   2.459)
ENST00000451207	1	[ 2.40, 3.38)	3.04168578908378	2.71018593327743	1024	878.552	0.586968	4.83340386655485	0.120650735516292	0.99350174378694	ENSG00000158485	[   2.459,3242.300]
ENST00000368154	0	[ 0.00, 1.51)	0	0	435	290.031	0	0	0	0	ENSG00000158488	[   0.000,   0.192)
ENST00000368155	0	[ 0.00, 1.51)	0	0	696	550.552	0	0	0	0	ENSG00000158488	[   0.000,   0.192)
ENST00000368156	0	[ 0.00, 1.51)	0	0	861	715.552	0	0	0	0	ENSG00000158488	[   0.000,   0.192)
ENST00000368157	0	[ 0.00, 1.51)	0	0	399	254.353	0	0	0	0	ENSG00000158488	[   0.000,   0.192)
ENST00000368160	0	[ 0.00, 1.51)	0	0	1727	1581.55	0	0	0	0	ENSG00000158488	[   0.000,   0.192)
ENST00000368161	0	[ 0.00, 1.51)	0	1.12302e-08	1689	1543.55	1.12302e-08	1.12302e-08	9.14599955136443e-10	2.19454238509904e-10	ENSG00000158488	[   0.000,   0.192)
ENST00000368162	0	[ 0.00, 1.51)	0	0.147108	936	790.552	0.147108	0.147108	0.0119806388310281	0.00287470161873474	ENSG00000158488	[   0.000,   0.192)
ENST00000368163	1	[ 3.38,32.14)	3.89884245305824	17.600765	1678	1532.55	2.21163	32.9899	0.180117602427242	0.644670031078509	ENSG00000158488	[   2.459,3242.300]
ENST00000368164	0	[ 0.00, 1.51)	0	2.68593	869	723.552	2.68593	2.68593	0.218745120968427	0.0524869301384576	ENSG00000158488	[   2.459,3242.300]
ENST00000368165	0	[ 0.00, 1.51)	0	0.505561	1003	857.552	0.505561	0.505561	0.041173449085389	0.00987938810308859	ENSG00000158488	[   0.192,   0.617)
ENST00000368166	0	[ 0.00, 1.51)	0	3.82741	1271	1125.55	3.82741	3.82741	0.311708519375325	0.0747930889044889	ENSG00000158488	[   2.459,3242.300]
ENST00000368167	1	[ 2.40, 3.38)	2.63801572562536	5.611535	1458	1312.55	1.55342	9.66965	0.126512249319518	0.188958850012225	ENSG00000158488	[   2.459,3242.300]
ENST00000434258	0	[ 0.00, 1.51)	0	0.25389	1504	1358.55	0.25389	0.25389	0.020677083454399	0.00496137527517582	ENSG00000158488	[   0.192,   0.617)
ENST00000444681	0	[ 0.00, 1.51)	0	0.591316	1820	1674.55	0.591316	0.591316	0.048157431485767	0.0115551639773755	ENSG00000158488	[   0.192,   0.617)
ENST00000452291	0	[ 0.00, 1.51)	0	0.502546	745	599.552	0.502546	0.502546	0.0409279041383055	0.00982047067249008	ENSG00000158488	[   0.192,   0.617)
ENST00000464822	0	[ 0.00, 1.51)	0	0	125	26.1263	0	0	0	0	ENSG00000158488	[   0.000,   0.192)
ENST00000367188	1	[ 1.51, 2.40)	1.8686316585003	12.22281	5227	5081.55	19.1906	5.25502	1	1	ENSG00000158615	[   2.459,3242.300]
ENST00000320307	1	[ 3.38,32.14)	5.92811311598825	79.920855	709	563.552	157.259	2.58271	0.423730380008111	0.0119319348927556	ENSG00000158710	[   2.459,3242.300]
ENST00000368096	0	[ 0.00, 1.51)	0	3.06649	1603	1457.55	3.06649	3.06649	0.00826257939444529	0.0141669637819524	ENSG00000158710	[   2.459,3242.300]
ENST00000368097	0	[ 0.00, 1.51)	0	208.43	1604	1458.55	208.43	208.43	0.561609339402454	0.962931645324893	ENSG00000158710	[   2.459,3242.300]
ENST00000397334	0	[ 0.00, 1.51)	0	0.731298	801	655.552	0.731298	0.731298	0.0019704638808537	0.0033785442899909	ENSG00000158710	[   0.617,   2.459)
ENST00000478033	0	[ 0.00, 1.51)	0	1.64308	1051	905.552	1.64308	1.64308	0.00442723731413609	0.00759091171040841	ENSG00000158710	[   0.617,   2.459)
ENST00000289703	1	[ 1.51, 2.40)	1.57137038230139	0.547337409724087	2118	1972.55	0.275607	0.819067819448173	0.03740661985348	0.111167563074656	ENSG00000158711	[   0.192,   0.617)
ENST00000357992	1	[ 2.40, 3.38)	3.11419060775966	3.95566390972409	10239	10093.6	7.09226	0.819067819448173	0.96259338014652	0.111167563074656	ENSG00000158711	[   2.459,3242.300]
ENST00000468523	1	  Inf	Inf	2.86486568055183	477	331.787	0	5.72973136110365	0	0.777664873850689	ENSG00000158711	[   2.459,3242.300]
ENST00000289707	1	[ 1.51, 2.40)	1.70945973232097	14.6359046881033	2996	2850.55	22.4172	6.85460937620662	0.796219071132448	0.796219071132448	ENSG00000158714	[   2.459,3242.300]
ENST00000368104	1	[ 1.51, 2.40)	1.70945973232097	0.242308667028645	1038	892.552	0.371134	0.113483334057289	0.0131820195539885	0.0131820195539885	ENSG00000158714	[   0.192,   0.617)
ENST00000471286	1	[ 1.51, 2.40)	1.70945973232097	3.41954282056944	764	618.552	5.23757	1.60151564113888	0.186029170475848	0.186029170475848	ENSG00000158714	[   2.459,3242.300]
ENST00000497141	1	[ 1.51, 2.40)	1.70945973232097	0.0839998242986048	576	430.596	0.128659	0.0393406485972096	0.00456973883771522	0.00456973883771522	ENSG00000158714	[   0.000,   0.192)
ENST00000367145	0	[ 0.00, 1.51)	0	8.48311	3341	3195.55	8.48311	8.48311	0.865910633628499	0.865910633628499	ENSG00000158715	[   2.459,3242.300]
ENST00000460934	0	[ 0.00, 1.51)	0	1.31364	2448	2302.55	1.31364	1.31364	0.134089366371501	0.134089366371501	ENSG00000158715	[   0.617,   2.459)
ENST00000368107	1	[ 0.00, 1.51)	0.878741902842414	4.37220538545588	756	610.552	5.66406	3.08035077091175	0.246871339900925	0.246871339900925	ENSG00000158716	[   2.459,3242.300]
ENST00000368108	1	[ 0.00, 1.51)	0.878741902842414	12.9846331482771	694	548.552	16.8212	9.14806629655419	0.733161757245057	0.733161757245057	ENSG00000158716	[   2.459,3242.300]
ENST00000368109	1	[ 0.00, 1.51)	0.878741902842414	0.353623066267028	729	583.552	0.458108	0.249138132534055	0.0199669028540186	0.0199669028540186	ENSG00000158716	[   0.192,   0.617)
ENST00000289731	0	[ 0.00, 1.51)	0	0	930	784.552	0	0	0	0	ENSG00000158731	[   0.000,   0.192)
